stop_id,agency,name,lat,lon,coord_source,stop_type,interchange_group_id,route_codes,sources,scraped_at
brt-597,brt,Gulab Tower,23.06397,72.526011,brt_api,BRT,ix-0155,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-233,brt,Gulbai Tekra Approach,23.029531,72.547166,brt_api,BRT,ix-0156,"[""2U-IO"",""4U-AL"",""4U-ZL"",""9U-VM"",""9S-JL"",""9S-JM""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-129,brt,Gurudwara,23.048522,72.582406,brt_api,BRT,,"[""7U-ZS"",""8U-BN"",""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-577,brt,Gurukul,23.04582,72.533436,brt_api,BRT,ix-0157,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6699,brt,Halimni Khadki,23.039072,72.583595,brt_api,BRT,ix-0158,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-394,brt,Hanspura Gam,23.08526,72.680452,brt_api,BRT,ix-0159,"[""5D-NV"",""5E-HC"",""5E-HW""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-366,brt,Hanspura Ring Road,23.088263,72.685875,brt_api,BRT,ix-0160,"[""5U-VN"",""5S-CH"",""5S-WH""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-386,brt,Hanuman Camp,23.066308,72.600594,brt_api,BRT,ix-0161,"[""15U-AI""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-131,brt,Hanumanpura,23.044912,72.583773,brt_api,BRT,,"[""7U-ZS"",""8U-BN"",""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-360,brt,Haridarshan Char Rasta,23.070224,72.672813,brt_api,BRT,ix-0162,"[""5U-VN"",""5S-CH"",""5S-WH""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-623,brt,Haripura,23.042367,72.601419,brt_api,BRT,ix-0163,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6524,brt,Hathi Khai,23.020918,72.608411,brt_api,BRT,ix-0164,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6653,brt,Hathijan Gam Approach,22.943036,72.667148,brt_api,BRT,ix-0165,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-277,brt,Hatkeshwar,22.997164,72.626511,brt_api,BRT,ix-0166,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6615,brt,Hatkeshwar Depot,22.997731,72.626221,brt_api,BRT,ix-0167,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6613,brt,Hatkeshwar Mahadev,22.999102,72.624647,brt_api,BRT,ix-0168,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-25,brt,Himmatlal Park,23.029749,72.532415,brt_api,BRT,ix-0169,"[""12U-CR"",""1S-JG"",""2S-JI"",""3U"",""3U-CM"",""3UL"",""4U-AL"",""4U-ZL"",""9U-VM"",""9S-JL"",""9S-JM"",""12U-RL"",""12U-RP"",""14S-JS"",""15S-JI"",""15U"",""15U-AI"",""16S"",""16S-JS"",""17S"",""17S-JB""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-536,brt,Hirabai Tower,22.990693,72.603973,brt_api,BRT,ix-0170,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6705,brt,Hirabaug,23.046663,72.589556,brt_api,BRT,ix-0171,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-113,brt,Hirawadi,23.045583,72.640999,brt_api,BRT,ix-0172,"[""6D"",""5D-NV"",""5E-HC"",""6E-SC"",""8E-NC""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-619,brt,Holi Chakla,23.048725,72.607943,brt_api,BRT,ix-0173,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6573,brt,Hope Nuro Care Hospital,23.020933,72.564141,brt_api,BRT,ix-0174,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-627,brt,Idga Chowki,23.03884,72.596776,brt_api,BRT,ix-0175,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6795,brt,Igarsol,23.084668,72.663422,brt_api,BRT,ix-0176,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6693,brt,Income Tax Office,23.039453,72.569121,brt_api,BRT,ix-0177,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-677,brt,Indira Garibnagar,23.0242,72.630477,brt_api,BRT,ix-0178,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-579,brt,Indraprasth Tower,23.045956,72.531546,brt_api,BRT,ix-0179,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-81,brt,Isanpur,22.976238,72.602367,brt_api,BRT,ix-0180,"[""12U-CR"",""5U-VN"",""5E-VR"",""6E-NR"",""6U"",""7E-NO"",""12U-RL"",""12U-RP""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-548,brt,Isanpur A,22.978247,72.600242,brt_api,BRT,ix-0181,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6773,brt,Iscon Plam Spring,23.025773,72.416824,brt_api,BRT,ix-0182,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-538,brt,Ishwarnagar,22.989108,72.603833,brt_api,BRT,ix-0183,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-143,brt,ISKCON Cross Road,23.027171,72.508539,brt_api,BRT,ix-0184,"[""1E-GJ"",""1E-GK"",""1U"",""2E-IJ"",""2U-IO"",""17U"",""14E-SJ"",""15D"",""15D-IA"",""15E-IJ"",""16E-SJ"",""16U-SN"",""17E-BJ""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-205,brt,ISKCON Mandir,23.027488,72.505104,brt_api,BRT,ix-0185,"[""1E-GJ"",""1E-GK"",""1U"",""17U"",""17E-BJ""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6522,brt,ISKON Flower,23.030285,72.452905,brt_api,BRT,ix-0186,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-139,brt,ISRO,23.027736,72.517715,brt_api,BRT,ix-0187,"[""1E-GJ"",""1E-GK"",""1U"",""2E-IJ"",""2U-IO"",""17U"",""14E-SJ"",""15D"",""15D-IA"",""15E-IJ"",""16E-SJ"",""16U-SN"",""17E-BJ""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6755,brt,Jadeshwar Van,23.012592,72.661277,brt_api,BRT,ix-0188,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-13,brt,Jaimangal,23.057561,72.549326,brt_api,BRT,,"[""12U-CR"",""1S-JG"",""2S-JI"",""3U"",""3U-CM"",""3UL"",""4U-AL"",""4U-ZL"",""8D-NB"",""8S-JB"",""9S-JL"",""9S-JM"",""9S-JV"",""12U-RL"",""12U-RP"",""14S-JS"",""15S-JI"",""15U"",""15U-AI"",""16S"",""16S-JS"",""17S"",""17S-JB""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6679,brt,Jain Upashray (Hira Panna Flats),23.04027,72.553972,brt_api,BRT,ix-0189,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-691,brt,Jamnadas Estate,23.046137,72.632272,brt_api,BRT,ix-0190,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6839,brt,Jansatta Karyalay,23.030539,72.583157,brt_api,BRT,ix-0191,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-221,brt,Jantanagar,23.108237,72.585187,brt_api,BRT,ix-0192,"[""12U-CR"",""3U-CM"",""4E-ZS"",""4U-AL"",""4U-ZL"",""7U-ZS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6627,brt,Jashodanagar,22.98349,72.623746,brt_api,BRT,ix-0193,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-85,brt,Jashodanagar Char Rasta,22.983865,72.623936,brt_api,BRT,ix-0194,"[""12U-CR"",""5U-VN"",""5E-VR"",""6E-NR"",""6U"",""7E-NO"",""12U-RL"",""12U-RP""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6629,brt,Jashodanagar Patiya,22.982568,72.626468,brt_api,BRT,ix-0195,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-61,brt,Jawahar Chowk,22.99519,72.605065,brt_api,BRT,ix-0196,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-532,brt,Jawahar Chowk A,22.994733,72.604153,brt_api,BRT,ix-0197,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-524,brt,Jay Ambe Apartment,23.00201,72.609848,brt_api,BRT,ix-0198,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-211,brt,Jayantilal Park,23.028441,72.49103,brt_api,BRT,ix-0199,"[""1E-GJ"",""1E-GK"",""1U"",""17U"",""17E-BJ""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-542,brt,Jaymala Society,22.983991,72.602421,brt_api,BRT,ix-0200,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-245,brt,Jeening Press,23.044309,72.616002,brt_api,BRT,ix-0201,"[""8D-NB""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-29,brt,Jhansi Ki Rani,23.023044,72.536349,brt_api,BRT,ix-0202,"[""12U-CR"",""1E-GK"",""1U"",""2U-IO"",""3U"",""3U-CM"",""3UL"",""4U-AL"",""4U-ZL"",""17U"",""9U-VM"",""9S-JL"",""9S-JM"",""12U-RL"",""12U-RP"",""16S"",""16U-SN"",""17S""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-135,brt,Jodhpur Char Rasta,23.025194,72.527423,brt_api,BRT,ix-0203,"[""1E-GJ"",""1E-GK"",""1U"",""2E-IJ"",""2U-IO"",""17U"",""14E-SJ"",""15D"",""15D-IA"",""15E-IJ"",""16E-SJ"",""16U-SN"",""17E-BJ""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-615,brt,Jodhpur Gam,23.016944,72.520803,brt_api,BRT,ix-0204,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-609,brt,Jodhpur Road,23.024896,72.527766,brt_api,BRT,ix-0205,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-93,brt,Jogeshwari Society,23.000439,72.635611,brt_api,BRT,ix-0206,"[""6D"",""5D-NV"",""5S-RV"",""6S-RN"",""7S-ON"",""12D-PR"",""12D-RC"",""12D-RR""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-378,brt,Juhapura Road,22.994573,72.53009,brt_api,BRT,ix-0207,"[""14D-OS"",""14D-SS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-127,brt,Juna Vadaj,23.05676,72.57171,brt_api,BRT,ix-0208,"[""7U-ZS"",""8U-BN"",""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6605,brt,K.K Shastri College,23.003811,72.616861,brt_api,BRT,ix-0209,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-571,brt,Kailashnagar,23.044763,72.54361,brt_api,BRT,ix-0210,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6735,brt,Kalapinagar,23.05185,72.617834,brt_api,BRT,ix-0211,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-396,brt,Kalpataru Park,23.136461,72.586358,brt_api,BRT,ix-0212,"[""4D-LA"",""4S-SA""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-203,brt,Kalupur,23.026879,72.600349,brt_api,BRT,ix-0213,"[""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-285,brt,Kalupur Ghee Bazar,23.03139,72.599906,brt_api,BRT,ix-0214,"[""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-503,brt,Kalupur Terminus,23.030241,72.600373,brt_api,BRT,ix-0215,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6631,brt,Kamabhaino Kuvo,22.982055,72.629358,brt_api,BRT,ix-0216,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6525,brt,Kamdar Medan,23.020345,72.605533,brt_api,BRT,ix-0217,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-506,brt,Kamnath Mahadev,23.01446,72.59579,brt_api,BRT,ix-0218,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-51,brt,Kankariya Lake Shukla Dada Chowk,23.00323,72.598896,brt_api,BRT,ix-0219,"[""1S-SM"",""1U"",""3S-CM"",""3U"",""3U-CM"",""3UL"",""9U-VM"",""9S-CM"",""9S-JM""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-49,brt,Kankariya Telephone Exchange,23.002433,72.59286,brt_api,BRT,ix-0220,"[""1S-SM"",""1U"",""3S-CM"",""3U"",""3U-CM"",""3UL"",""9U-VM"",""9S-CM"",""9S-JM""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-199,brt,Karnamukteshwar Mahadev,23.01901,72.598923,brt_api,BRT,ix-0221,"[""2D-SL"",""7U-SN"",""14D-OS"",""14D-SS"",""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6751,brt,Karnavati Bungalows,23.008042,72.659968,brt_api,BRT,ix-0222,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-342,brt,Karnavati Club,23.019797,72.505194,brt_api,BRT,ix-0223,"[""14S-JS"",""16D-NS"",""16S-JS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-651,brt,Kashi Vishwanath Mahadev,22.99476,72.61604,brt_api,BRT,ix-0224,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-75,brt,Kashiram Textiles,22.976786,72.586806,brt_api,BRT,ix-0225,"[""12U-CR"",""1E-GK"",""5U-VN"",""3E-MK"",""5E-VK"",""5E-VR"",""7U-SN"",""9E-MK"",""12U-RL"",""12U-RP""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6879,brt,Kesarsal Medical College,23.082797,72.495009,brt_api,BRT,ix-0226,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-556,brt,Keshavnagar,22.97129,72.616188,brt_api,BRT,ix-0227,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6829,brt,Khajuri,22.943594,72.587459,brt_api,BRT,ix-0228,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6911,brt,Khatraj Chokdi,23.147428,72.444198,brt_api,BRT,ix-0229,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6657,brt,Khodiyar Maatanu Mandir,22.932538,72.664212,brt_api,BRT,ix-0230,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-41,brt,Khodiyarnagar,22.995685,72.570477,brt_api,BRT,ix-0231,"[""12U-CR"",""1E-GK"",""1U"",""5U-VN"",""3U"",""3U-CM"",""5E-VK"",""5E-VR"",""12U-RL"",""14U-SS""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6609,brt,Khokhara Circle,23.002076,72.618984,brt_api,BRT,ix-0232,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-380,brt,Khurshid Park,22.991032,72.518333,brt_api,BRT,ix-0233,"[""14D-OS"",""14D-SS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-514,brt,Kids City Kankariya,23.00218,72.601331,brt_api,BRT,ix-0234,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-717,brt,Kiran Park,23.059973,72.563416,brt_api,BRT,ix-0235,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6643,brt,Klockner - Windsor,22.965728,72.648383,brt_api,BRT,ix-0236,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6891,brt,Kothari Char Rasta,23.103482,72.475616,brt_api,BRT,ix-0237,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-117,brt,Krishna nagar,23.054899,72.642473,brt_api,BRT,ix-0238,"[""6D"",""5D-NV"",""5E-HC"",""6E-SC"",""8E-NC""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-607,brt,Krishna Shalby Hospital (Ghuma),23.023918,72.442003,brt_api,BRT,ix-0239,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6919,brt,Krushna Baug,22.997855,72.602823,brt_api,BRT,ix-0240,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6981,brt,Kumkum Residency,23.123272,72.578315,brt_api,BRT,ix-0241,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-229,brt,L Colony,23.02357,72.542824,brt_api,BRT,ix-0242,"[""2U-IO"",""4U-AL"",""4U-ZL"",""9U-VM"",""9S-JL"",""9S-JM""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6504,brt,L Type Corner,23.021063,72.659561,brt_api,BRT,ix-0243,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-693,brt,L.B.Shastri Market,23.049714,72.632362,brt_api,BRT,ix-0244,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-681,brt,L.B.Shastri Stadium,23.028644,72.628769,brt_api,BRT,ix-0245,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-643,brt,L.G.Hospital Corner,22.999375,72.608068,brt_api,BRT,ix-0246,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-653,brt,Lakshminarayan Society Turning,22.994412,72.61836,brt_api,BRT,ix-0247,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6953,brt,Lal Bangla (Abhay Ghat),23.0631,72.581104,brt_api,BRT,ix-0248,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6991,brt,Lal Bangla (CG Road),23.028833,72.558105,brt_api,BRT,ix-0249,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6617,brt,Lal Bangla (CTM),22.995451,72.628801,brt_api,BRT,ix-0250,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6587,brt,Lal Darwaja,23.024464,72.57822,brt_api,BRT,ix-0251,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6835,brt,Lambha Gam,22.934322,72.575801,brt_api,BRT,ix-0252,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6831,brt,Lambha Mandir,22.941426,72.580989,brt_api,BRT,ix-0253,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-289,brt,Law Garden,23.023972,72.559058,brt_api,BRT,ix-0254,"[""2U-IO"",""2U-LS"",""9U-VM"",""9S-JM"",""11U-LO"",""11U-LS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-235,brt,LD Engg. College,23.034959,72.548809,brt_api,BRT,ix-0255,"[""2D-SL"",""11D-OL"",""4U-AL"",""4U-ZL"",""9S-JL""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-109,brt,Lilanagar,23.036936,72.640046,brt_api,BRT,ix-0256,"[""6D"",""5D-NV"",""5E-HC"",""6E-SC"",""8E-NC""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-305,brt,Little Wings,23.032116,72.459579,brt_api,BRT,ix-0257,"[""1E-GJ"",""1E-GK"",""1U""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-187,brt,Lokamanya Tilak Bag,23.021987,72.580385,brt_api,BRT,ix-0258,"[""2U-IO"",""2U-LS"",""9U-VM"",""9S-JM"",""11U-LO"",""11U-LS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-287,brt,M J Library,23.023724,72.570259,brt_api,BRT,ix-0259,"[""2U-IO"",""2U-LS"",""9U-VM"",""9S-JM"",""11U-LO"",""11U-LS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6723,brt,M.L.A Quarters,23.050118,72.608806,brt_api,BRT,ix-0260,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-516,brt,Machchipir,23.002725,72.60398,brt_api,BRT,ix-0261,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6577,brt,Madalpur (Town Hall),23.022258,72.570651,brt_api,BRT,ix-0262,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6749,brt,Madhav Park,23.006262,72.659559,brt_api,BRT,ix-0263,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-645,brt,Madrasi Mandir,23.002253,72.614068,brt_api,BRT,ix-0264,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6512,brt,Mahalakshmi Char Rasta,23.011623,72.563405,brt_api,BRT,ix-0265,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6935,brt,Majur Gam,23.009241,72.591579,brt_api,BRT,ix-0266,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-346,brt,Makarba Road,23.00003,72.499035,brt_api,BRT,ix-0267,"[""14S-JS"",""16D-NS"",""16S-JS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-376,brt,Maktampura Ward Office,22.99575,72.535085,brt_api,BRT,ix-0268,"[""14D-OS"",""14D-SS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-573,brt,Manav Mandir,23.045785,72.53933,brt_api,BRT,ix-0269,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-33,brt,Manekbaug,23.018266,72.544056,brt_api,BRT,ix-0270,"[""12U-CR"",""1E-GK"",""1U"",""3U"",""3U-CM"",""3UL"",""12U-RL"",""12U-RP""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-259,brt,Mangal Park,23.003467,72.589889,brt_api,BRT,ix-0271,"[""1S-SM"",""9U-VM"",""7U-SN"",""9S-JM"",""14D-OS"",""14D-SS"",""101""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6565,brt,Mangalam,23.015386,72.666863,brt_api,BRT,ix-0272,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-55,brt,Maninagar Char Rasta,22.9972,72.606448,brt_api,BRT,ix-0273,"[""1S-SM"",""1U"",""3S-CM"",""3U"",""3U-CM"",""3UL"",""9U-VM"",""9S-CM"",""9S-JM""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6917,brt,Maninagar Char Rasta A,22.997263,72.608571,brt_api,BRT,ix-0274,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-526,brt,Maninagar Railway Crossing,22.994785,72.611976,brt_api,BRT,ix-0275,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6915,brt,Maninagar Terminus,22.998773,72.611126,brt_api,BRT,ix-0276,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6777,brt,Manipur Gam (Sanskar Dham),23.030968,72.427204,brt_api,BRT,ix-0277,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6779,brt,Manipur Vad,23.031232,72.429575,brt_api,BRT,ix-0278,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-673,brt,Maniyar Trailer,23.017555,72.633018,brt_api,BRT,ix-0279,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6745,brt,Maruti Vidyalay,23.002427,72.658563,brt_api,BRT,ix-0280,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6807,brt,Mayur Park (Raman Cotton Mills),23.068053,72.645688,brt_api,BRT,ix-0281,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6741,brt,Meghaninagar,23.059143,72.617915,brt_api,BRT,ix-0282,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-695,brt,Memco,23.052916,72.630909,brt_api,BRT,ix-0283,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-239,brt,Memco Cross Road,23.05335,72.629608,brt_api,BRT,ix-0284,"[""8D-NB""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-697,brt,Memco Cross Road A,23.054058,72.629911,brt_api,BRT,ix-0285,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-911,brt,Memco Depot AMT,23.047304,72.628818,brt_api,BRT,ix-0286,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-19,brt,Memnagar,23.045498,72.542414,brt_api,BRT,ix-0287,"[""12U-CR"",""1S-JG"",""2S-JI"",""3U"",""3U-CM"",""3UL"",""4U-AL"",""4U-ZL"",""9U-VM"",""9S-JL"",""9S-JM"",""12U-RL"",""12U-RP"",""14S-JS"",""15S-JI"",""15U"",""15U-AI"",""16S"",""16S-JS"",""17S"",""17S-JB""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6725,brt,Mental Hospital Corner,23.052304,72.610038,brt_api,BRT,ix-0288,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-6691,brt,Metro Station,23.037338,72.568856,brt_api,BRT,ix-0289,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6941,brt,Mill Owners Association,23.032663,72.570043,brt_api,BRT,ix-0290,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-65,brt,Mira Cinema Char Rasta,22.999069,72.593239,brt_api,BRT,ix-0291,[],"[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-633,brt,Mohmadi Society,22.997326,72.589313,brt_api,BRT,ix-0292,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-153,brt,Morlidhar Society,23.024003,72.662339,brt_api,BRT,ix-0293,"[""2D-OI"",""2D-SL"",""11D-OL"",""7S-ON"",""7S-OS"",""8S-SN"",""14D-OS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-181,brt,Motera Cross Road,23.091929,72.590147,brt_api,BRT,ix-0294,"[""12U-CR"",""3U-CM"",""4E-ZS"",""4U-AL"",""4U-ZL"",""7U-ZS""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6689,brt,Mount Carmel School,23.035858,72.568792,brt_api,BRT,ix-0295,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-79,brt,Mukesh Industries,22.974019,72.59528,brt_api,BRT,ix-0296,"[""12U-CR"",""5U-VN"",""5E-VR"",""6E-NR"",""6U"",""7E-NO"",""12U-RL"",""12U-RP""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-617,brt,Mukhini Chali,23.050575,72.610868,brt_api,BRT,ix-0297,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-358,brt,Muktidham Naroda,23.07676,72.664288,brt_api,BRT,ix-0298,"[""5U-VN"",""5S-CH"",""5S-WH""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6507,brt,Municipal Chal S.T,23.012478,72.588491,brt_api,BRT,ix-0299,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-191,brt,Municipal Corporation Office,23.01968,72.586204,brt_api,BRT,ix-0300,"[""2U-IO"",""2U-LS"",""9U-VM"",""9S-JM"",""11U-LO"",""11U-LS""]","[""brt_api"",""osm""]",2026-06-29T18:14:59+00:00
brt-237,brt,Municipal North Zone Office,23.055643,72.633123,brt_api,BRT,ix-0301,"[""8D-NB""]","[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6757,brt,Municipal Prathmik School,23.0209,72.663427,brt_api,BRT,ix-0302,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6993,brt,Municipal Quarters (CG Road),23.02921,72.555385,brt_api,BRT,ix-0303,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-657,brt,Municipal Slum Quarters,22.997798,72.619176,brt_api,BRT,ix-0304,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
brt-6510,brt,Museum (Sanskar Kendra),23.012715,72.568025,brt_api,BRT,ix-0305,[],"[""brt_api""]",2026-06-29T18:14:59+00:00
