agency,from_stop_id,to_stop_id,median_minutes,sample_count
municipal_bus,municipal_bus-1170,municipal_bus-1192,1.4,1
municipal_bus,municipal_bus-1192,municipal_bus-1172,1.6,1
municipal_bus,municipal_bus-8881,municipal_bus-7799,2.2,1
municipal_bus,municipal_bus-7799,municipal_bus-7798,2.2,3
municipal_bus,municipal_bus-7798,municipal_bus-9163,1.9,3
municipal_bus,municipal_bus-9163,municipal_bus-7797,1.5,1
municipal_bus,municipal_bus-7797,municipal_bus-7796,1.8,2
municipal_bus,municipal_bus-7796,municipal_bus-7795,1.2,2
municipal_bus,municipal_bus-7795,municipal_bus-9392,1.8,1
municipal_bus,municipal_bus-9392,municipal_bus-9390,1.4,1
municipal_bus,municipal_bus-2600,municipal_bus-9233,1.8,2
municipal_bus,municipal_bus-9390,municipal_bus-9392,1.4,1
municipal_bus,municipal_bus-9392,municipal_bus-7795,1.8,1
municipal_bus,municipal_bus-7795,municipal_bus-7796,1.2,2
municipal_bus,municipal_bus-7796,municipal_bus-7797,1.8,2
municipal_bus,municipal_bus-7797,municipal_bus-9164,1.4,2
municipal_bus,municipal_bus-9164,municipal_bus-7798,1.9,2
municipal_bus,municipal_bus-7798,municipal_bus-7799,2.2,2
municipal_bus,municipal_bus-7799,municipal_bus-1960,2.3,1
municipal_bus,municipal_bus-4695,municipal_bus-4694,1.3,2
municipal_bus,municipal_bus-4694,municipal_bus-7737,1.3,2
municipal_bus,municipal_bus-7737,municipal_bus-4243,1.8,2
municipal_bus,municipal_bus-2248,municipal_bus-4009,1.1,2
municipal_bus,municipal_bus-2394,municipal_bus-8231,1.8,4
municipal_bus,municipal_bus-8231,municipal_bus-5240,1.9,2
municipal_bus,municipal_bus-5240,municipal_bus-4451,1.9,2
municipal_bus,municipal_bus-4451,municipal_bus-4450,1.9,2
municipal_bus,municipal_bus-4450,municipal_bus-4449,2.2,2
municipal_bus,municipal_bus-4449,municipal_bus-7921,2.2,2
municipal_bus,municipal_bus-7921,municipal_bus-5303,1.0,2
municipal_bus,municipal_bus-3401,municipal_bus-7924,1.3,2
municipal_bus,municipal_bus-7924,municipal_bus-7813,1.9,2
municipal_bus,municipal_bus-7813,municipal_bus-7926,1.8,2
municipal_bus,municipal_bus-7926,municipal_bus-7811,1.8,2
municipal_bus,municipal_bus-7811,municipal_bus-7928,2.4,2
municipal_bus,municipal_bus-7928,municipal_bus-7929,1.8,2
municipal_bus,municipal_bus-7929,municipal_bus-1842,1.5,2
municipal_bus,municipal_bus-1838,municipal_bus-3714,1.9,2
municipal_bus,municipal_bus-3714,municipal_bus-7800,2.3,2
municipal_bus,municipal_bus-7800,municipal_bus-7799,2.8,2
municipal_bus,municipal_bus-9163,municipal_bus-9165,1.5,2
municipal_bus,municipal_bus-9165,municipal_bus-9167,1.4,2
municipal_bus,municipal_bus-9167,municipal_bus-9169,1.8,2
municipal_bus,municipal_bus-9169,municipal_bus-9171,1.8,2
municipal_bus,municipal_bus-9171,municipal_bus-9173,1.7,3
municipal_bus,municipal_bus-9173,municipal_bus-9171,1.7,2
municipal_bus,municipal_bus-9171,municipal_bus-9169,1.8,1
municipal_bus,municipal_bus-9169,municipal_bus-9168,1.8,1
municipal_bus,municipal_bus-9168,municipal_bus-9165,1.3,1
municipal_bus,municipal_bus-9165,municipal_bus-9164,1.6,1
municipal_bus,municipal_bus-7799,municipal_bus-7800,2.8,1
municipal_bus,municipal_bus-7800,municipal_bus-3714,2.3,1
municipal_bus,municipal_bus-3714,municipal_bus-1838,1.9,1
municipal_bus,municipal_bus-1950,municipal_bus-7810,2.0,1
municipal_bus,municipal_bus-7810,municipal_bus-7811,2.2,1
municipal_bus,municipal_bus-7811,municipal_bus-7812,1.7,1
municipal_bus,municipal_bus-7812,municipal_bus-7813,1.9,1
municipal_bus,municipal_bus-7813,municipal_bus-7814,1.8,1
municipal_bus,municipal_bus-7814,municipal_bus-3401,1.3,1
municipal_bus,municipal_bus-3728,municipal_bus-4448,1.1,1
municipal_bus,municipal_bus-4448,municipal_bus-4449,2.1,1
municipal_bus,municipal_bus-4449,municipal_bus-4450,2.2,1
municipal_bus,municipal_bus-4450,municipal_bus-4451,1.9,1
municipal_bus,municipal_bus-4451,municipal_bus-4452,2.2,1
municipal_bus,municipal_bus-4452,municipal_bus-2310,1.4,3
municipal_bus,municipal_bus-3696,municipal_bus-4195,2.1,1
municipal_bus,municipal_bus-7737,municipal_bus-4694,1.3,1
municipal_bus,municipal_bus-2669,municipal_bus-6248,1.7,2
municipal_bus,municipal_bus-6248,municipal_bus-6246,1.5,2
municipal_bus,municipal_bus-6246,municipal_bus-6244,2.2,2
municipal_bus,municipal_bus-6244,municipal_bus-6242,1.3,2
municipal_bus,municipal_bus-6242,municipal_bus-6240,1.7,2
municipal_bus,municipal_bus-6240,municipal_bus-1353,2.1,2
municipal_bus,municipal_bus-1075,municipal_bus-2222,1.8,3
municipal_bus,municipal_bus-1818,municipal_bus-8488,1.7,1
municipal_bus,municipal_bus-8488,municipal_bus-8435,2.3,1
municipal_bus,municipal_bus-8435,municipal_bus-8437,1.8,1
municipal_bus,municipal_bus-8437,municipal_bus-8439,4.5,1
municipal_bus,municipal_bus-8439,municipal_bus-8441,2.1,1
municipal_bus,municipal_bus-8441,municipal_bus-8443,2.2,1
municipal_bus,municipal_bus-8443,municipal_bus-8445,1.5,1
municipal_bus,municipal_bus-8445,municipal_bus-4093,1.5,1
municipal_bus,municipal_bus-4093,municipal_bus-4095,2.0,1
municipal_bus,municipal_bus-4095,municipal_bus-4097,3.8,1
municipal_bus,municipal_bus-4097,municipal_bus-8447,1.2,1
municipal_bus,municipal_bus-8447,municipal_bus-8449,2.4,1
municipal_bus,municipal_bus-8449,municipal_bus-8451,2.8,1
municipal_bus,municipal_bus-8451,municipal_bus-8453,1.9,1
municipal_bus,municipal_bus-8453,municipal_bus-8455,2.4,1
municipal_bus,municipal_bus-8455,municipal_bus-8457,3.0,1
municipal_bus,municipal_bus-8457,municipal_bus-4099,2.4,1
municipal_bus,municipal_bus-9387,municipal_bus-5442,1.3,1
municipal_bus,municipal_bus-2222,municipal_bus-1127,1.8,3
municipal_bus,municipal_bus-2162,municipal_bus-1213,1.7,2
municipal_bus,municipal_bus-1213,municipal_bus-6240,1.9,2
municipal_bus,municipal_bus-6240,municipal_bus-6242,1.7,2
municipal_bus,municipal_bus-6242,municipal_bus-6244,1.3,2
municipal_bus,municipal_bus-6244,municipal_bus-6246,2.2,2
municipal_bus,municipal_bus-6246,municipal_bus-6248,1.5,2
municipal_bus,municipal_bus-6248,municipal_bus-1972,2.0,2
municipal_bus,municipal_bus-5842,municipal_bus-1651,2.9,1
municipal_bus,municipal_bus-3213,municipal_bus-1419,2.6,1
municipal_bus,municipal_bus-4630,municipal_bus-9386,1.4,1
municipal_bus,municipal_bus-3120,municipal_bus-3119,1.5,1
municipal_bus,municipal_bus-3119,municipal_bus-3127,2.5,1
municipal_bus,municipal_bus-3127,municipal_bus-3117,4.7,1
municipal_bus,municipal_bus-3117,municipal_bus-3116,2.3,1
municipal_bus,municipal_bus-3116,municipal_bus-3115,2.2,1
municipal_bus,municipal_bus-3115,municipal_bus-3114,3.5,1
municipal_bus,municipal_bus-3114,municipal_bus-3132,2.1,1
municipal_bus,municipal_bus-3132,municipal_bus-3112,2.1,1
municipal_bus,municipal_bus-3112,municipal_bus-3111,2.7,1
municipal_bus,municipal_bus-3111,municipal_bus-3135,2.0,1
municipal_bus,municipal_bus-3135,municipal_bus-3109,2.3,2
municipal_bus,municipal_bus-3109,municipal_bus-3137,3.4,1
municipal_bus,municipal_bus-3106,municipal_bus-3140,2.4,2
municipal_bus,municipal_bus-3101,municipal_bus-3145,2.8,2
municipal_bus,municipal_bus-3145,municipal_bus-3101,2.8,2
municipal_bus,municipal_bus-5670,municipal_bus-3106,2.2,2
municipal_bus,municipal_bus-3108,municipal_bus-3109,3.3,1
municipal_bus,municipal_bus-3109,municipal_bus-3110,2.4,2
municipal_bus,municipal_bus-3110,municipal_bus-3111,1.9,1
municipal_bus,municipal_bus-3111,municipal_bus-3112,2.7,1
municipal_bus,municipal_bus-3112,municipal_bus-3113,2.1,1
municipal_bus,municipal_bus-3113,municipal_bus-3114,2.0,1
municipal_bus,municipal_bus-3114,municipal_bus-3115,3.5,1
municipal_bus,municipal_bus-3115,municipal_bus-3116,2.2,1
municipal_bus,municipal_bus-3116,municipal_bus-3117,2.3,1
municipal_bus,municipal_bus-3117,municipal_bus-3118,4.8,1
municipal_bus,municipal_bus-3118,municipal_bus-3119,2.4,1
municipal_bus,municipal_bus-3119,municipal_bus-3120,1.5,1
municipal_bus,municipal_bus-1545,municipal_bus-5462,1.5,1
municipal_bus,municipal_bus-5462,municipal_bus-2621,2.3,1
municipal_bus,municipal_bus-2626,municipal_bus-2625,3.0,1
municipal_bus,municipal_bus-2625,municipal_bus-2655,2.9,1
municipal_bus,municipal_bus-2621,municipal_bus-4653,2.4,1
municipal_bus,municipal_bus-4653,municipal_bus-1545,1.5,1
municipal_bus,municipal_bus-2300,municipal_bus-7021,2.8,3
municipal_bus,municipal_bus-7021,municipal_bus-7023,4.3,3
municipal_bus,municipal_bus-7023,municipal_bus-7025,5.3,3
municipal_bus,municipal_bus-7025,municipal_bus-7027,3.7,3
municipal_bus,municipal_bus-7807,municipal_bus-6140,2.2,1
municipal_bus,municipal_bus-6140,municipal_bus-6138,1.7,1
municipal_bus,municipal_bus-6138,municipal_bus-6136,1.8,1
municipal_bus,municipal_bus-6136,municipal_bus-7810,2.3,1
municipal_bus,municipal_bus-7810,municipal_bus-8811,2.0,1
municipal_bus,municipal_bus-8811,municipal_bus-8810,1.4,1
municipal_bus,municipal_bus-8810,municipal_bus-8808,2.4,1
municipal_bus,municipal_bus-8808,municipal_bus-8805,2.0,1
municipal_bus,municipal_bus-8805,municipal_bus-8813,1.5,1
municipal_bus,municipal_bus-8813,municipal_bus-8803,2.4,1
municipal_bus,municipal_bus-8803,municipal_bus-8801,1.8,1
municipal_bus,municipal_bus-8801,municipal_bus-8239,1.8,1
municipal_bus,municipal_bus-8239,municipal_bus-8243,1.5,2
municipal_bus,municipal_bus-8243,municipal_bus-8237,1.6,2
municipal_bus,municipal_bus-8237,municipal_bus-8236,1.5,2
municipal_bus,municipal_bus-8236,municipal_bus-8246,1.9,2
municipal_bus,municipal_bus-8246,municipal_bus-8234,1.6,2
municipal_bus,municipal_bus-8234,municipal_bus-8233,1.5,2
municipal_bus,municipal_bus-8233,municipal_bus-4452,2.0,2
municipal_bus,municipal_bus-2312,municipal_bus-8228,1.6,2
municipal_bus,municipal_bus-2255,municipal_bus-8225,1.4,2
municipal_bus,municipal_bus-8225,municipal_bus-4423,1.1,2
municipal_bus,municipal_bus-4423,municipal_bus-2709,1.9,2
municipal_bus,municipal_bus-3109,municipal_bus-3108,3.3,1
municipal_bus,municipal_bus-3108,municipal_bus-3107,1.5,1
municipal_bus,municipal_bus-2709,municipal_bus-4423,1.9,2
municipal_bus,municipal_bus-4423,municipal_bus-8225,1.1,2
municipal_bus,municipal_bus-8225,municipal_bus-2255,1.4,2
municipal_bus,municipal_bus-8228,municipal_bus-2393,1.5,2
municipal_bus,municipal_bus-8231,municipal_bus-8232,2.0,2
municipal_bus,municipal_bus-8232,municipal_bus-8233,1.7,2
municipal_bus,municipal_bus-8233,municipal_bus-8234,1.5,2
municipal_bus,municipal_bus-8234,municipal_bus-8235,1.7,2
municipal_bus,municipal_bus-8235,municipal_bus-8236,1.8,2
municipal_bus,municipal_bus-8236,municipal_bus-8237,1.5,2
municipal_bus,municipal_bus-8237,municipal_bus-8238,1.8,2
municipal_bus,municipal_bus-8238,municipal_bus-8239,1.4,2
municipal_bus,municipal_bus-3107,municipal_bus-3137,1.4,1
municipal_bus,municipal_bus-3137,municipal_bus-3109,3.4,1
municipal_bus,municipal_bus-8239,municipal_bus-8801,1.8,1
municipal_bus,municipal_bus-8801,municipal_bus-8803,1.8,1
municipal_bus,municipal_bus-8803,municipal_bus-8813,2.4,1
municipal_bus,municipal_bus-8813,municipal_bus-8805,1.5,1
municipal_bus,municipal_bus-8805,municipal_bus-8807,2.2,1
municipal_bus,municipal_bus-8807,municipal_bus-8809,2.2,1
municipal_bus,municipal_bus-8809,municipal_bus-8811,1.5,1
municipal_bus,municipal_bus-8811,municipal_bus-7928,2.2,1
municipal_bus,municipal_bus-7928,municipal_bus-6136,2.0,1
municipal_bus,municipal_bus-6136,municipal_bus-6138,1.8,1
municipal_bus,municipal_bus-6138,municipal_bus-6140,1.7,1
municipal_bus,municipal_bus-6140,municipal_bus-7807,2.2,1
municipal_bus,municipal_bus-1960,municipal_bus-8793,1.6,1
municipal_bus,municipal_bus-3189,municipal_bus-8275,2.4,2
municipal_bus,municipal_bus-8275,municipal_bus-8276,2.5,2
municipal_bus,municipal_bus-8276,municipal_bus-8665,2.6,2
municipal_bus,municipal_bus-8665,municipal_bus-8277,4.9,2
municipal_bus,municipal_bus-8277,municipal_bus-1352,2.8,2
municipal_bus,municipal_bus-2959,municipal_bus-8274,2.1,1
municipal_bus,municipal_bus-8274,municipal_bus-2022,4.0,1
municipal_bus,municipal_bus-3994,municipal_bus-3189,1.4,1
municipal_bus,municipal_bus-3212,municipal_bus-3989,1.3,2
municipal_bus,municipal_bus-2118,municipal_bus-2929,3.6,2
municipal_bus,municipal_bus-1287,municipal_bus-8278,2.7,1
municipal_bus,municipal_bus-8278,municipal_bus-8665,4.9,1
municipal_bus,municipal_bus-8665,municipal_bus-8279,2.5,1
municipal_bus,municipal_bus-8279,municipal_bus-8280,2.6,1
municipal_bus,municipal_bus-8280,municipal_bus-3212,2.5,1
municipal_bus,municipal_bus-4808,municipal_bus-4807,4.1,1
municipal_bus,municipal_bus-4064,municipal_bus-5636,1.9,1
municipal_bus,municipal_bus-5970,municipal_bus-4783,1.4,1
municipal_bus,municipal_bus-4783,municipal_bus-4279,1.8,1
municipal_bus,municipal_bus-4804,municipal_bus-4064,1.8,1
municipal_bus,municipal_bus-4807,municipal_bus-4808,4.1,1
municipal_bus,municipal_bus-2463,municipal_bus-2537,1.3,1
municipal_bus,municipal_bus-2812,municipal_bus-5018,2.3,1
municipal_bus,municipal_bus-5018,municipal_bus-2514,1.6,1
municipal_bus,municipal_bus-2479,municipal_bus-4503,1.4,1
municipal_bus,municipal_bus-2537,municipal_bus-2538,1.5,1
municipal_bus,municipal_bus-2935,municipal_bus-6445,2.0,3
municipal_bus,municipal_bus-6445,municipal_bus-6447,3.5,3
municipal_bus,municipal_bus-6447,municipal_bus-6449,2.8,3
municipal_bus,municipal_bus-6449,municipal_bus-6451,2.3,3
municipal_bus,municipal_bus-6451,municipal_bus-6453,2.5,3
municipal_bus,municipal_bus-6453,municipal_bus-6455,1.6,3
municipal_bus,municipal_bus-6455,municipal_bus-6457,2.1,3
municipal_bus,municipal_bus-6457,municipal_bus-6459,1.9,3
municipal_bus,municipal_bus-6459,municipal_bus-6461,2.7,3
municipal_bus,municipal_bus-6461,municipal_bus-6463,2.0,3
municipal_bus,municipal_bus-6463,municipal_bus-6465,4.0,3
municipal_bus,municipal_bus-6465,municipal_bus-6469,2.8,3
municipal_bus,municipal_bus-6469,municipal_bus-6467,3.2,3
municipal_bus,municipal_bus-6467,municipal_bus-2107,2.2,3
municipal_bus,municipal_bus-6217,municipal_bus-3019,1.3,1
municipal_bus,municipal_bus-3020,municipal_bus-4664,1.1,1
municipal_bus,municipal_bus-4664,municipal_bus-6220,1.2,1
municipal_bus,municipal_bus-6220,municipal_bus-2138,1.9,1
municipal_bus,municipal_bus-4961,municipal_bus-6222,2.5,1
municipal_bus,municipal_bus-6222,municipal_bus-4462,1.2,1
municipal_bus,municipal_bus-4462,municipal_bus-6226,2.0,1
municipal_bus,municipal_bus-6226,municipal_bus-6228,2.0,1
municipal_bus,municipal_bus-6228,municipal_bus-6230,2.9,1
municipal_bus,municipal_bus-6230,municipal_bus-6232,1.4,1
municipal_bus,municipal_bus-6232,municipal_bus-6234,1.5,1
municipal_bus,municipal_bus-6234,municipal_bus-6236,1.5,1
municipal_bus,municipal_bus-6236,municipal_bus-5881,1.3,1
municipal_bus,municipal_bus-5881,municipal_bus-5883,1.6,1
municipal_bus,municipal_bus-2985,municipal_bus-3843,1.3,1
municipal_bus,municipal_bus-3846,municipal_bus-2141,1.5,1
municipal_bus,municipal_bus-2141,municipal_bus-6238,1.8,1
municipal_bus,municipal_bus-6238,municipal_bus-4208,2.4,1
municipal_bus,municipal_bus-4208,municipal_bus-1690,1.8,2
municipal_bus,municipal_bus-1691,municipal_bus-6217,2.2,3
municipal_bus,municipal_bus-9390,municipal_bus-3715,2.0,1
municipal_bus,municipal_bus-3714,municipal_bus-1956,1.9,1
municipal_bus,municipal_bus-1956,municipal_bus-1957,1.5,1
municipal_bus,municipal_bus-8797,municipal_bus-9352,1.7,1
municipal_bus,municipal_bus-1515,municipal_bus-6425,1.4,1
municipal_bus,municipal_bus-6425,municipal_bus-6423,1.5,1
municipal_bus,municipal_bus-6423,municipal_bus-6421,1.6,1
municipal_bus,municipal_bus-6421,municipal_bus-6419,1.6,1
municipal_bus,municipal_bus-6419,municipal_bus-6417,1.7,1
municipal_bus,municipal_bus-6417,municipal_bus-6415,1.3,1
municipal_bus,municipal_bus-6415,municipal_bus-6413,1.5,1
municipal_bus,municipal_bus-6413,municipal_bus-6411,1.7,1
municipal_bus,municipal_bus-6411,municipal_bus-6409,1.5,1
municipal_bus,municipal_bus-6409,municipal_bus-6407,1.5,1
municipal_bus,municipal_bus-6407,municipal_bus-6405,1.7,1
municipal_bus,municipal_bus-6405,municipal_bus-6403,1.4,1
municipal_bus,municipal_bus-6403,municipal_bus-9173,1.4,1
municipal_bus,municipal_bus-9171,municipal_bus-6401,1.8,1
municipal_bus,municipal_bus-6401,municipal_bus-6399,1.3,1
municipal_bus,municipal_bus-6399,municipal_bus-6397,1.6,1
municipal_bus,municipal_bus-6397,municipal_bus-9164,1.5,1
municipal_bus,municipal_bus-9164,municipal_bus-7797,1.4,1
municipal_bus,municipal_bus-7795,municipal_bus-9390,2.4,1
municipal_bus,municipal_bus-1353,municipal_bus-2160,2.7,2
municipal_bus,municipal_bus-6217,municipal_bus-1617,1.8,3
municipal_bus,municipal_bus-1618,municipal_bus-4208,1.9,2
municipal_bus,municipal_bus-4208,municipal_bus-6238,2.4,1
municipal_bus,municipal_bus-6238,municipal_bus-5474,1.7,1
municipal_bus,municipal_bus-5474,municipal_bus-3850,1.5,1
municipal_bus,municipal_bus-3843,municipal_bus-2985,1.3,1
municipal_bus,municipal_bus-5883,municipal_bus-5882,1.7,1
municipal_bus,municipal_bus-5882,municipal_bus-6236,1.3,1
municipal_bus,municipal_bus-6236,municipal_bus-6234,1.5,1
municipal_bus,municipal_bus-6234,municipal_bus-6233,1.4,1
municipal_bus,municipal_bus-6233,municipal_bus-6231,1.5,1
municipal_bus,municipal_bus-6231,municipal_bus-6229,2.9,1
municipal_bus,municipal_bus-6229,municipal_bus-6226,2.0,1
municipal_bus,municipal_bus-6226,municipal_bus-4462,2.0,1
municipal_bus,municipal_bus-4462,municipal_bus-6222,1.2,1
municipal_bus,municipal_bus-6222,municipal_bus-1981,2.6,1
municipal_bus,municipal_bus-2134,municipal_bus-3526,2.1,1
municipal_bus,municipal_bus-3526,municipal_bus-2136,2.2,1
municipal_bus,municipal_bus-2138,municipal_bus-6220,1.9,1
municipal_bus,municipal_bus-6220,municipal_bus-4664,1.2,1
municipal_bus,municipal_bus-3019,municipal_bus-6217,1.3,1
municipal_bus,municipal_bus-3002,municipal_bus-6347,1.6,1
municipal_bus,municipal_bus-6347,municipal_bus-6349,1.7,1
municipal_bus,municipal_bus-6349,municipal_bus-6351,1.4,1
municipal_bus,municipal_bus-6351,municipal_bus-6353,1.6,1
municipal_bus,municipal_bus-6353,municipal_bus-6355,2.7,1
municipal_bus,municipal_bus-6355,municipal_bus-6357,2.0,1
municipal_bus,municipal_bus-6357,municipal_bus-6359,1.7,1
municipal_bus,municipal_bus-6359,municipal_bus-6361,1.8,1
municipal_bus,municipal_bus-6361,municipal_bus-6363,1.6,1
municipal_bus,municipal_bus-6363,municipal_bus-6365,1.3,1
municipal_bus,municipal_bus-6365,municipal_bus-6367,1.4,1
municipal_bus,municipal_bus-6367,municipal_bus-9049,1.8,1
municipal_bus,municipal_bus-9051,municipal_bus-6369,1.6,1
municipal_bus,municipal_bus-6369,municipal_bus-1552,1.4,1
municipal_bus,municipal_bus-1553,municipal_bus-8019,2.2,1
municipal_bus,municipal_bus-8019,municipal_bus-1555,1.6,1
municipal_bus,municipal_bus-1556,municipal_bus-6115,1.0,1
municipal_bus,municipal_bus-6115,municipal_bus-6117,2.6,1
municipal_bus,municipal_bus-6117,municipal_bus-8673,4.3,1
municipal_bus,municipal_bus-5935,municipal_bus-4979,1.4,3
municipal_bus,municipal_bus-4979,municipal_bus-5265,1.8,2
municipal_bus,municipal_bus-3015,municipal_bus-6372,1.6,2
municipal_bus,municipal_bus-6372,municipal_bus-6217,2.4,2
municipal_bus,municipal_bus-6372,municipal_bus-2996,1.7,2
municipal_bus,municipal_bus-5265,municipal_bus-3529,1.7,2
municipal_bus,municipal_bus-8673,municipal_bus-6118,4.2,1
municipal_bus,municipal_bus-6118,municipal_bus-6116,2.7,1
municipal_bus,municipal_bus-6116,municipal_bus-1425,1.3,1
municipal_bus,municipal_bus-1429,municipal_bus-6369,1.5,1
municipal_bus,municipal_bus-6369,municipal_bus-9051,1.6,1
municipal_bus,municipal_bus-9049,municipal_bus-6367,1.8,1
municipal_bus,municipal_bus-6367,municipal_bus-6365,1.4,1
municipal_bus,municipal_bus-6365,municipal_bus-6364,1.4,1
municipal_bus,municipal_bus-6364,municipal_bus-6362,1.7,1
municipal_bus,municipal_bus-6362,municipal_bus-6360,1.8,1
municipal_bus,municipal_bus-6360,municipal_bus-6358,1.7,1
municipal_bus,municipal_bus-6358,municipal_bus-6356,2.0,1
municipal_bus,municipal_bus-6356,municipal_bus-6353,2.7,1
municipal_bus,municipal_bus-6353,municipal_bus-6351,1.6,1
municipal_bus,municipal_bus-6351,municipal_bus-6349,1.4,1
municipal_bus,municipal_bus-6349,municipal_bus-6347,1.7,1
municipal_bus,municipal_bus-6347,municipal_bus-3007,1.7,1
municipal_bus,municipal_bus-5935,municipal_bus-8146,2.3,1
municipal_bus,municipal_bus-2915,municipal_bus-4203,2.1,1
municipal_bus,municipal_bus-4229,municipal_bus-6374,1.2,1
municipal_bus,municipal_bus-6374,municipal_bus-5491,1.5,1
municipal_bus,municipal_bus-4731,municipal_bus-3971,1.2,1
municipal_bus,municipal_bus-1688,municipal_bus-4238,2.1,1
municipal_bus,municipal_bus-4238,municipal_bus-6376,1.8,1
municipal_bus,municipal_bus-6376,municipal_bus-6378,1.6,1
municipal_bus,municipal_bus-6378,municipal_bus-6380,1.3,1
municipal_bus,municipal_bus-6380,municipal_bus-6382,1.9,1
municipal_bus,municipal_bus-2995,municipal_bus-6217,3.7,1
municipal_bus,municipal_bus-6382,municipal_bus-6380,1.9,1
municipal_bus,municipal_bus-6380,municipal_bus-6378,1.3,1
